product_id;order_id;quantity;selling_price;cost_of_sales;total_price;total_cost
100190;10082;2;250;180;500.0;360.0
100927;10082;2;180;135;360.0;270.0
101176;10082;3;30;21.3;90.0;63.890625
100599;10083;2;340;255;680.0;510.0
100927;10083;2;180;135;360.0;270.0
101035;10083;1;900;666;900.0;666.0
100276;10083;6;40;27.6;240.0;165.5625
100190;10083;1;250;180;250.0;180.0
101221;10083;5;40;26;200.0;130.0
101176;10083;2;30;21.3;60.0;42.59375
100607;10083;1;120;86.4;120.0;86.375
100407;10084;1;40;31.2;40.0;31.203125
100290;10084;1;350;234.5;350.0;234.5
101270;10084;4;50;35;200.0;140.0
100548;10084;1;230;151.8;230.0;151.75
100514;10084;1;175;134.75;175.0;134.75
100190;10084;2;250;180;500.0;360.0
101176;10084;3;30;21.3;90.0;63.890625
100978;10084;2;650;520;1300.0;1040.0
100927;10084;2;180;135;360.0;270.0
101114;10084;1;1100;803;1100.0;803.0
100125;10084;2;60;39.6;120.0;79.1875
100276;10084;3;40;27.6;120.0;82.78125
101035;10085;2;900;666;1800.0;1332.0
100190;10085;1;250;180;250.0;180.0
101002;10085;3;575;402.5;1725.0;1207.5
100927;10085;3;180;135;540.0;405.0
100973;10085;2;500;355;1000.0;710.0
101457;10085;2;90;67.5;180.0;135.0
100374;10085;2;110;74.8;220.0;149.625
101114;10086;2;1100;803;2200.0;1606.0
101002;10086;3;575;402.5;1725.0;1207.5
100276;10086;5;40;27.6;200.0;137.96875
100927;10086;1;180;135;180.0;135.0
100548;10086;2;230;151.8;460.0;303.5
100125;10086;2;60;39.6;120.0;79.1875
100190;10086;2;250;180;500.0;360.0
100978;10086;2;650;520;1300.0;1040.0
100607;10086;4;120;86.4;480.0;345.5
100973;10086;1;500;355;500.0;355.0
100514;10087;1;175;134.75;175.0;134.75
100276;10087;3;40;27.6;120.0;82.78125
100844;10087;1;310;204.6;310.0;204.625
100548;10087;1;230;151.8;230.0;151.75
100125;10087;1;60;39.6;60.0;39.59375
101221;10087;3;40;26;120.0;78.0
101370;10087;2;100;70;200.0;140.0
101002;10087;1;575;402.5;575.0;402.5
100927;10087;2;180;135;360.0;270.0
100407;10087;2;40;31.2;80.0;62.40625
101176;10087;2;30;21.3;60.0;42.59375
100978;10087;1;650;520;650.0;520.0
101114;10088;1;1100;803;1100.0;803.0
100276;10088;3;40;27.6;120.0;82.78125
100927;10088;1;180;135;180.0;135.0
100792;10089;1;160;107.2;160.0;107.1875
100276;10089;2;40;27.6;80.0;55.1875
100407;10089;1;40;31.2;40.0;31.203125
100548;10089;1;230;151.8;230.0;151.75
100514;10089;1;175;134.75;175.0;134.75
100374;10089;1;110;74.8;110.0;74.8125
101176;10089;3;30;21.3;90.0;63.890625
100190;10090;1;250;180;250.0;180.0
100374;10090;1;110;74.8;110.0;74.8125
100548;10090;1;230;151.8;230.0;151.75
100599;10090;1;340;255;340.0;255.0
100701;10090;1;170;122.4;170.0;122.375
100978;10090;1;650;520;650.0;520.0
100844;10090;2;310;204.6;620.0;409.25
100407;10090;1;40;31.2;40.0;31.203125
100276;10091;3;40;27.6;120.0;82.78125
100374;10091;1;110;74.8;110.0;74.8125
100290;10092;1;350;234.5;350.0;234.5
100927;10092;2;180;135;360.0;270.0
100190;10092;1;250;180;250.0;180.0
101035;10092;1;900;666;900.0;666.0
101176;10092;1;30;21.3;30.0;21.296875
100407;10093;2;40;31.2;80.0;62.40625
100927;10093;1;180;135;180.0;135.0
100374;10093;1;110;74.8;110.0;74.8125
100276;10093;3;40;27.6;120.0;82.78125
100599;10093;1;340;255;340.0;255.0
100844;10093;2;310;204.6;620.0;409.25
101114;10093;1;1100;803;1100.0;803.0
101270;10094;1;50;35;50.0;35.0
100407;10094;2;40;31.2;80.0;62.40625
100548;10094;1;230;151.8;230.0;151.75
100190;10094;2;250;180;500.0;360.0
100599;10095;1;340;255;340.0;255.0
100844;10095;1;310;204.6;310.0;204.625
100973;10096;1;500;355;500.0;355.0
101002;10096;1;575;402.5;575.0;402.5
100125;10096;1;60;39.6;60.0;39.59375
101270;10096;2;50;35;100.0;70.0
100701;10096;2;170;122.4;340.0;244.75
101370;10096;2;100;70;200.0;140.0
101457;10096;1;90;67.5;90.0;67.5
100190;10096;2;250;180;500.0;360.0
100514;10097;1;175;134.75;175.0;134.75
101270;10097;4;50;35;200.0;140.0
100973;10097;1;500;355;500.0;355.0
100190;10097;1;250;180;250.0;180.0
101370;10097;1;100;70;100.0;70.0
100374;10097;1;110;74.8;110.0;74.8125
100276;10097;4;40;27.6;160.0;110.375
101035;10097;1;900;666;900.0;666.0
100792;10097;2;160;107.2;320.0;214.375
100548;10097;1;230;151.8;230.0;151.75
101270;10098;4;50;35;200.0;140.0
100701;10098;2;170;122.4;340.0;244.75
100374;10098;1;110;74.8;110.0;74.8125
101035;10099;1;900;666;900.0;666.0
100514;10099;1;175;134.75;175.0;134.75
100190;10099;1;250;180;250.0;180.0
100701;10099;2;170;122.4;340.0;244.75
101221;10099;3;40;26;120.0;78.0
100844;10100;2;310;204.6;620.0;409.25
100607;10100;2;120;86.4;240.0;172.75
100599;10100;1;340;255;340.0;255.0
100374;10100;1;110;74.8;110.0;74.8125
100488;10100;1;200;156;200.0;156.0
100973;10100;1;500;355;500.0;355.0
100844;10101;3;310;204.6;930.0;613.875
100514;10101;1;175;134.75;175.0;134.75
101002;10101;2;575;402.5;1150.0;805.0
101370;10101;3;100;70;300.0;210.0
101035;10101;1;900;666;900.0;666.0
100276;10101;4;40;27.6;160.0;110.375
100190;10101;1;250;180;250.0;180.0
100290;10101;1;350;234.5;350.0;234.5
100973;10101;3;500;355;1500.0;1065.0
100701;10101;2;170;122.4;340.0;244.75
101176;10101;2;30;21.3;60.0;42.59375
100607;10101;3;120;86.4;360.0;259.125
100407;10101;2;40;31.2;80.0;62.40625
101457;10101;3;90;67.5;270.0;202.5
100488;10101;1;200;156;200.0;156.0
100599;10101;2;340;255;680.0;510.0
100374;10101;2;110;74.8;220.0;149.625
101035;10102;1;900;666;900.0;666.0
100978;10102;2;650;520;1300.0;1040.0
100548;10102;2;230;151.8;460.0;303.5
100701;10102;2;170;122.4;340.0;244.75
101002;10102;2;575;402.5;1150.0;805.0
100844;10102;1;310;204.6;310.0;204.625
101221;10102;3;40;26;120.0;78.0
101457;10102;1;90;67.5;90.0;67.5
100792;10102;4;160;107.2;640.0;428.75
100190;10102;2;250;180;500.0;360.0
100927;10102;3;180;135;540.0;405.0
100190;10103;1;250;180;250.0;180.0
101221;10103;3;40;26;120.0;78.0
100548;10103;1;230;151.8;230.0;151.75
101002;10104;2;575;402.5;1150.0;805.0
100973;10104;1;500;355;500.0;355.0
101221;10104;1;40;26;40.0;26.0
100125;10104;2;60;39.6;120.0;79.1875
100514;10105;1;175;134.75;175.0;134.75
100978;10105;2;650;520;1300.0;1040.0
100973;10105;2;500;355;1000.0;710.0
100190;10106;2;250;180;500.0;360.0
100973;10106;1;500;355;500.0;355.0
100607;10106;1;120;86.4;120.0;86.375
101270;10106;2;50;35;100.0;70.0
100290;10106;1;350;234.5;350.0;234.5
101176;10106;2;30;21.3;60.0;42.59375
100978;10107;1;650;520;650.0;520.0
100514;10107;1;175;134.75;175.0;134.75
100792;10107;2;160;107.2;320.0;214.375
101457;10107;1;90;67.5;90.0;67.5
100488;10107;1;200;156;200.0;156.0
100973;10107;2;500;355;1000.0;710.0
101370;10107;2;100;70;200.0;140.0
101114;10107;1;1100;803;1100.0;803.0
101035;10107;1;900;666;900.0;666.0
100607;10107;2;120;86.4;240.0;172.75
100514;10108;1;175;134.75;175.0;134.75
100125;10108;1;60;39.6;60.0;39.59375
100701;10108;1;170;122.4;170.0;122.375
100548;10108;1;230;151.8;230.0;151.75
100973;10108;2;500;355;1000.0;710.0
101002;10108;2;575;402.5;1150.0;805.0
100276;10108;2;40;27.6;80.0;55.1875
101370;10109;1;100;70;100.0;70.0
101457;10109;2;90;67.5;180.0;135.0
100407;10109;2;40;31.2;80.0;62.40625
101114;10109;1;1100;803;1100.0;803.0
100844;10109;1;310;204.6;310.0;204.625
100599;10109;1;340;255;340.0;255.0
100488;10109;1;200;156;200.0;156.0
100190;10110;1;250;180;250.0;180.0
100514;10110;1;175;134.75;175.0;134.75
100927;10110;2;180;135;360.0;270.0
100407;10110;1;40;31.2;40.0;31.203125
100792;10110;1;160;107.2;160.0;107.1875
101270;10110;4;50;35;200.0;140.0
100290;10110;1;350;234.5;350.0;234.5
101002;10110;2;575;402.5;1150.0;805.0
100978;10111;1;650;520;650.0;520.0
100973;10111;1;500;355;500.0;355.0
100548;10111;1;230;151.8;230.0;151.75
100978;10112;1;650;520;650.0;520.0
101270;10112;3;50;35;150.0;105.0
100514;10112;1;175;134.75;175.0;134.75
101370;10112;2;100;70;200.0;140.0
101221;10112;1;40;26;40.0;26.0
101002;10112;1;575;402.5;575.0;402.5
101114;10112;1;1100;803;1100.0;803.0
100290;10112;1;350;234.5;350.0;234.5
100599;10112;1;340;255;340.0;255.0
100488;10113;1;200;156;200.0;156.0
100973;10113;1;500;355;500.0;355.0
100290;10113;1;350;234.5;350.0;234.5
100125;10113;1;60;39.6;60.0;39.59375
101221;10113;4;40;26;160.0;104.0
100844;10113;1;310;204.6;310.0;204.625
101114;10113;1;1100;803;1100.0;803.0
101176;10113;4;30;21.3;120.0;85.1875
100792;10113;2;160;107.2;320.0;214.375
100407;10113;2;40;31.2;80.0;62.40625
100190;10113;2;250;180;500.0;360.0
100190;10114;2;250;180;500.0;360.0
101370;10114;1;100;70;100.0;70.0
100792;10114;2;160;107.2;320.0;214.375
100701;10114;2;170;122.4;340.0;244.75
100290;10114;1;350;234.5;350.0;234.5
100407;10115;2;40;31.2;80.0;62.40625
100488;10115;1;200;156;200.0;156.0
100276;10115;3;40;27.6;120.0;82.78125
101221;10115;3;40;26;120.0;78.0
101002;10115;2;575;402.5;1150.0;805.0
100978;10115;2;650;520;1300.0;1040.0
100599;10115;1;340;255;340.0;255.0
100844;10115;1;310;204.6;310.0;204.625
100927;10115;1;180;135;180.0;135.0
100276;10116;4;40;27.6;160.0;110.375
101176;10116;4;30;21.3;120.0;85.1875
100548;10116;1;230;151.8;230.0;151.75
101114;10116;1;1100;803;1100.0;803.0
100701;10117;2;170;122.4;340.0;244.75
100973;10117;1;500;355;500.0;355.0
101176;10117;3;30;21.3;90.0;63.890625
100374;10118;1;110;74.8;110.0;74.8125
100290;10118;1;350;234.5;350.0;234.5
100488;10118;1;200;156;200.0;156.0
100290;10119;1;350;234.5;350.0;234.5
100607;10119;1;120;86.4;120.0;86.375
100488;10119;1;200;156;200.0;156.0
100514;10119;1;175;134.75;175.0;134.75
101370;10119;2;100;70;200.0;140.0
100701;10119;2;170;122.4;340.0;244.75
100844;10119;1;310;204.6;310.0;204.625
101002;10119;1;575;402.5;575.0;402.5
100978;10119;2;650;520;1300.0;1040.0
100599;10120;1;340;255;340.0;255.0
101002;10120;2;575;402.5;1150.0;805.0
100927;10120;1;180;135;180.0;135.0
100701;10120;1;170;122.4;170.0;122.375
100374;10120;1;110;74.8;110.0;74.8125
101457;10120;2;90;67.5;180.0;135.0
100607;10120;2;120;86.4;240.0;172.75
100276;10120;3;40;27.6;120.0;82.78125
100792;10120;1;160;107.2;160.0;107.1875
100276;10121;3;40;27.6;120.0;82.78125
100548;10121;1;230;151.8;230.0;151.75
100701;10121;2;170;122.4;340.0;244.75
101035;10121;1;900;666;900.0;666.0
101457;10121;1;90;67.5;90.0;67.5
101002;10121;1;575;402.5;575.0;402.5
101370;10121;1;100;70;100.0;70.0
100978;10121;2;650;520;1300.0;1040.0
100792;10121;1;160;107.2;160.0;107.1875
100407;10122;2;40;31.2;80.0;62.40625
100548;10122;1;230;151.8;230.0;151.75
101370;10122;1;100;70;100.0;70.0
100927;10122;1;180;135;180.0;135.0
101114;10122;1;1100;803;1100.0;803.0
100701;10123;2;170;122.4;340.0;244.75
100125;10123;1;60;39.6;60.0;39.59375
101370;10123;1;100;70;100.0;70.0
100844;10123;2;310;204.6;620.0;409.25
100973;10123;2;500;355;1000.0;710.0
100607;10123;1;120;86.4;120.0;86.375
101002;10123;2;575;402.5;1150.0;805.0
100599;10123;1;340;255;340.0;255.0
101457;10123;1;90;67.5;90.0;67.5
100792;10123;2;160;107.2;320.0;214.375
100488;10123;1;200;156;200.0;156.0
101457;10124;1;90;67.5;90.0;67.5
101114;10124;1;1100;803;1100.0;803.0
100701;10124;1;170;122.4;170.0;122.375
100927;10124;2;180;135;360.0;270.0
101370;10124;2;100;70;200.0;140.0
100607;10124;1;120;86.4;120.0;86.375
100973;10124;2;500;355;1000.0;710.0
100514;10124;1;175;134.75;175.0;134.75
100978;10124;1;650;520;650.0;520.0
101002;10124;2;575;402.5;1150.0;805.0
101221;10124;1;40;26;40.0;26.0
100844;10124;1;310;204.6;310.0;204.625
101114;10125;1;1100;803;1100.0;803.0
101370;10125;1;100;70;100.0;70.0
100978;10126;1;650;520;650.0;520.0
100125;10126;2;60;39.6;120.0;79.1875
101270;10126;3;50;35;150.0;105.0
100607;10126;1;120;86.4;120.0;86.375
101370;10126;1;100;70;100.0;70.0
100407;10126;2;40;31.2;80.0;62.40625
100599;10126;1;340;255;340.0;255.0
100792;10126;1;160;107.2;160.0;107.1875
100701;10126;2;170;122.4;340.0;244.75
100927;10126;1;180;135;180.0;135.0
101035;10127;1;900;666;900.0;666.0
100488;10127;1;200;156;200.0;156.0
100844;10127;1;310;204.6;310.0;204.625
101176;10127;2;30;21.3;60.0;42.59375
100125;10127;1;60;39.6;60.0;39.59375
100276;10127;4;40;27.6;160.0;110.375
100973;10127;1;500;355;500.0;355.0
100792;10128;2;160;107.2;320.0;214.375
100927;10128;2;180;135;360.0;270.0
100190;10128;1;250;180;250.0;180.0
100407;10128;2;40;31.2;80.0;62.40625
100701;10128;1;170;122.4;170.0;122.375
101002;10128;2;575;402.5;1150.0;805.0
100701;10129;2;170;122.4;340.0;244.75
100407;10129;1;40;31.2;40.0;31.203125
101457;10129;1;90;67.5;90.0;67.5
100792;10129;2;160;107.2;320.0;214.375
100488;10129;1;200;156;200.0;156.0
100599;10129;1;340;255;340.0;255.0
100548;10129;1;230;151.8;230.0;151.75
100844;10129;1;310;204.6;310.0;204.625
101221;10129;3;40;26;120.0;78.0
100514;10129;1;175;134.75;175.0;134.75
101035;10130;1;900;666;900.0;666.0
100514;10130;1;175;134.75;175.0;134.75
100290;10130;1;350;234.5;350.0;234.5
101457;10130;2;90;67.5;180.0;135.0
100125;10130;2;60;39.6;120.0;79.1875
101221;10130;4;40;26;160.0;104.0
101114;10130;1;1100;803;1100.0;803.0
100978;10130;2;650;520;1300.0;1040.0
100190;10130;2;250;180;500.0;360.0
100290;10131;1;350;234.5;350.0;234.5
101221;10131;2;40;26;80.0;52.0
100190;10131;2;250;180;500.0;360.0
100514;10131;1;175;134.75;175.0;134.75
101176;10131;1;30;21.3;30.0;21.296875
101370;10132;1;100;70;100.0;70.0
101270;10132;3;50;35;150.0;105.0
100792;10133;1;160;107.2;160.0;107.1875
100978;10133;1;650;520;650.0;520.0
100276;10133;3;40;27.6;120.0;82.78125
100488;10133;1;200;156;200.0;156.0
100190;10133;2;250;180;500.0;360.0
100599;10133;1;340;255;340.0;255.0
101176;10133;3;30;21.3;90.0;63.890625
101370;10133;2;100;70;200.0;140.0
100407;10133;2;40;31.2;80.0;62.40625
101114;10133;1;1100;803;1100.0;803.0
100792;10134;3;160;107.2;480.0;321.5625
100374;10134;1;110;74.8;110.0;74.8125
100978;10134;1;650;520;650.0;520.0
101270;10134;1;50;35;50.0;35.0
100488;10134;1;200;156;200.0;156.0
101114;10134;1;1100;803;1100.0;803.0
100125;10134;3;60;39.6;180.0;118.78125
100607;10134;2;120;86.4;240.0;172.75
100927;10135;4;180;135;720.0;540.0
100125;10135;3;60;39.6;180.0;118.78125
100290;10135;1;350;234.5;350.0;234.5
100701;10135;3;170;122.4;510.0;367.125
100792;10135;3;160;107.2;480.0;321.5625
101270;10135;1;50;35;50.0;35.0
100488;10135;1;200;156;200.0;156.0
101221;10135;2;40;26;80.0;52.0
100190;10135;2;250;180;500.0;360.0
100407;10135;1;40;31.2;40.0;31.203125
100599;10135;2;340;255;680.0;510.0
101002;10135;3;575;402.5;1725.0;1207.5
100978;10135;3;650;520;1950.0;1560.0
100607;10135;2;120;86.4;240.0;172.75
100374;10135;2;110;74.8;220.0;149.625
100844;10136;1;310;204.6;310.0;204.625
101114;10136;2;1100;803;2200.0;1606.0
100973;10136;1;500;355;500.0;355.0
100701;10136;3;170;122.4;510.0;367.125
100548;10136;2;230;151.8;460.0;303.5
101035;10136;1;900;666;900.0;666.0
100407;10136;2;40;31.2;80.0;62.40625
100276;10137;2;40;27.6;80.0;55.1875
100190;10137;1;250;180;250.0;180.0
100978;10137;2;650;520;1300.0;1040.0
100701;10137;1;170;122.4;170.0;122.375
100374;10137;1;110;74.8;110.0;74.8125
101457;10137;1;90;67.5;90.0;67.5
100488;10137;1;200;156;200.0;156.0
101002;10137;1;575;402.5;575.0;402.5
100599;10137;1;340;255;340.0;255.0
100607;10137;2;120;86.4;240.0;172.75
100844;10137;1;310;204.6;310.0;204.625
101114;10138;1;1100;803;1100.0;803.0
100488;10138;1;200;156;200.0;156.0
100548;10138;1;230;151.8;230.0;151.75
100407;10138;2;40;31.2;80.0;62.40625
101221;10138;3;40;26;120.0;78.0
100927;10138;1;180;135;180.0;135.0
100290;10138;1;350;234.5;350.0;234.5
100973;10138;1;500;355;500.0;355.0
100190;10138;2;250;180;500.0;360.0
100125;10138;1;60;39.6;60.0;39.59375
100701;10138;2;170;122.4;340.0;244.75
100190;10139;3;250;180;750.0;540.0
101002;10139;2;575;402.5;1150.0;805.0
100599;10139;1;340;255;340.0;255.0
101176;10139;6;30;21.3;180.0;127.78125
101035;10139;1;900;666;900.0;666.0
100514;10139;2;175;134.75;350.0;269.5
100548;10139;2;230;151.8;460.0;303.5
100407;10139;1;40;31.2;40.0;31.203125
101370;10139;1;100;70;100.0;70.0
100125;10139;1;60;39.6;60.0;39.59375
100927;10139;4;180;135;720.0;540.0
100276;10139;2;40;27.6;80.0;55.1875
100701;10139;2;170;122.4;340.0;244.75
100978;10139;1;650;520;650.0;520.0
100374;10139;2;110;74.8;220.0;149.625
101457;10139;3;90;67.5;270.0;202.5
100599;10140;1;340;255;340.0;255.0
100514;10140;1;175;134.75;175.0;134.75
100927;10140;2;180;135;360.0;270.0
101270;10140;2;50;35;100.0;70.0
100125;10140;1;60;39.6;60.0;39.59375
101370;10140;1;100;70;100.0;70.0
100290;10140;1;350;234.5;350.0;234.5
100407;10140;2;40;31.2;80.0;62.40625
100701;10141;2;170;122.4;340.0;244.75
100407;10141;1;40;31.2;40.0;31.203125
100599;10141;1;340;255;340.0;255.0
100607;10141;1;120;86.4;120.0;86.375
101176;10141;3;30;21.3;90.0;63.890625
101457;10141;2;90;67.5;180.0;135.0
100374;10141;1;110;74.8;110.0;74.8125
100792;10141;1;160;107.2;160.0;107.1875
101370;10142;2;100;70;200.0;140.0
100548;10142;1;230;151.8;230.0;151.75
100407;10142;2;40;31.2;80.0;62.40625
100374;10142;1;110;74.8;110.0;74.8125
100973;10142;2;500;355;1000.0;710.0
100488;10142;1;200;156;200.0;156.0
101114;10142;1;1100;803;1100.0;803.0
100978;10142;1;650;520;650.0;520.0
100514;10143;1;175;134.75;175.0;134.75
100978;10143;2;650;520;1300.0;1040.0
100599;10143;1;340;255;340.0;255.0
101270;10143;4;50;35;200.0;140.0
100927;10143;2;180;135;360.0;270.0
100792;10143;1;160;107.2;160.0;107.1875
101370;10143;2;100;70;200.0;140.0
101114;10143;1;1100;803;1100.0;803.0
100701;10143;1;170;122.4;170.0;122.375
101457;10143;2;90;67.5;180.0;135.0
100190;10143;2;250;180;500.0;360.0
100374;10143;1;110;74.8;110.0;74.8125
100190;10144;1;250;180;250.0;180.0
100488;10144;1;200;156;200.0;156.0
100514;10144;1;175;134.75;175.0;134.75
101457;10144;1;90;67.5;90.0;67.5
100973;10144;1;500;355;500.0;355.0
100927;10144;2;180;135;360.0;270.0
100792;10144;2;160;107.2;320.0;214.375
101002;10144;2;575;402.5;1150.0;805.0
101114;10144;1;1100;803;1100.0;803.0
100290;10144;1;350;234.5;350.0;234.5
100374;10144;1;110;74.8;110.0;74.8125
100978;10144;1;650;520;650.0;520.0
100488;10145;1;200;156;200.0;156.0
100701;10145;2;170;122.4;340.0;244.75
100407;10145;2;40;31.2;80.0;62.40625
101114;10145;1;1100;803;1100.0;803.0
101002;10145;1;575;402.5;575.0;402.5
100973;10145;1;500;355;500.0;355.0
101457;10145;1;90;67.5;90.0;67.5
100190;10145;1;250;180;250.0;180.0
100927;10145;1;180;135;180.0;135.0
100792;10145;2;160;107.2;320.0;214.375
101176;10145;2;30;21.3;60.0;42.59375
100599;10146;1;340;255;340.0;255.0
100125;10146;1;60;39.6;60.0;39.59375
100374;10146;1;110;74.8;110.0;74.8125
100701;10146;2;170;122.4;340.0;244.75
101002;10146;2;575;402.5;1150.0;805.0
100276;10146;2;40;27.6;80.0;55.1875
100514;10146;1;175;134.75;175.0;134.75
100488;10146;1;200;156;200.0;156.0
100190;10146;2;250;180;500.0;360.0
100973;10147;2;500;355;1000.0;710.0
100514;10147;1;175;134.75;175.0;134.75
101221;10147;1;40;26;40.0;26.0
100190;10147;1;250;180;250.0;180.0
101002;10147;1;575;402.5;575.0;402.5
100844;10147;1;310;204.6;310.0;204.625
100927;10147;1;180;135;180.0;135.0
100190;10148;1;250;180;250.0;180.0
100125;10148;1;60;39.6;60.0;39.59375
100407;10149;1;40;31.2;40.0;31.203125
100488;10149;1;200;156;200.0;156.0
101114;10149;1;1100;803;1100.0;803.0
100927;10149;2;180;135;360.0;270.0
100374;10150;1;110;74.8;110.0;74.8125
100290;10150;1;350;234.5;350.0;234.5
100407;10150;2;40;31.2;80.0;62.40625
100599;10150;1;340;255;340.0;255.0
100548;10150;1;230;151.8;230.0;151.75
101370;10150;1;100;70;100.0;70.0
101270;10150;2;50;35;100.0;70.0
100514;10150;1;175;134.75;175.0;134.75
100607;10150;1;120;86.4;120.0;86.375
100190;10150;1;250;180;250.0;180.0
101035;10151;1;900;666;900.0;666.0
101221;10151;4;40;26;160.0;104.0
100792;10151;2;160;107.2;320.0;214.375
100548;10151;1;230;151.8;230.0;151.75
100973;10151;1;500;355;500.0;355.0
100407;10151;1;40;31.2;40.0;31.203125
100190;10151;1;250;180;250.0;180.0
100190;10152;2;250;180;500.0;360.0
100844;10152;1;310;204.6;310.0;204.625
100374;10152;1;110;74.8;110.0;74.8125
100276;10152;3;40;27.6;120.0;82.78125
101221;10152;1;40;26;40.0;26.0
100514;10153;1;175;134.75;175.0;134.75
100125;10153;2;60;39.6;120.0;79.1875
100701;10153;1;170;122.4;170.0;122.375
101221;10154;4;40;26;160.0;104.0
100488;10154;1;200;156;200.0;156.0
100125;10154;1;60;39.6;60.0;39.59375
101457;10154;2;90;67.5;180.0;135.0
100548;10154;1;230;151.8;230.0;151.75
100190;10154;1;250;180;250.0;180.0
100792;10154;1;160;107.2;160.0;107.1875
101370;10154;1;100;70;100.0;70.0
100927;10154;2;180;135;360.0;270.0
101002;10154;1;575;402.5;575.0;402.5
100701;10154;1;170;122.4;170.0;122.375
101035;10154;1;900;666;900.0;666.0
100514;10155;1;175;134.75;175.0;134.75
100290;10155;1;350;234.5;350.0;234.5
100548;10155;1;230;151.8;230.0;151.75
101221;10155;4;40;26;160.0;104.0
100973;10155;2;500;355;1000.0;710.0
101002;10155;1;575;402.5;575.0;402.5
100488;10156;1;200;156;200.0;156.0
100973;10156;2;500;355;1000.0;710.0
100792;10156;2;160;107.2;320.0;214.375
100548;10156;1;230;151.8;230.0;151.75
